Store ID,Product ID,Units Sold_x,Sales Revenue (USD)_x,Discount Percentage,Marketing Spend (USD)_x,Store Location,Product Category,Day of the Week,Holiday Effect,Year,Month,Day,Season,Clothing Subcategory
Spearsland,73978756,4,592.06,10,100,Mexico,Clothing,Monday,FALSE,2022,3,14,Spring,Men's
Spearsland,24102292,4,3797.6,0,72,Mexico,Clothing,Monday,FALSE,2022,4,4,Spring,Men's
Spearsland,22928719,7,915.74,0,80,Mexico,Clothing,Tuesday,FALSE,2023,2,14,Winter,Women's
Spearsland,18794205,7,4811.73,0,0,Mexico,Clothing,Thursday,FALSE,2023,1,5,Winter,Men's
Spearsland,93691949,7,3633.63,0,0,Mexico,Clothing,Tuesday,FALSE,2022,8,2,Summer,Women's
Spearsland,18794205,2,1168.56,15,11,Mexico,Clothing,Saturday,FALSE,2022,1,1,Winter,Women's
Spearsland,24102292,6,5696.4,0,160,Mexico,Clothing,Thursday,FALSE,2023,9,14,Fall,Kids
Spearsland,71215150,5,3646.4,10,2,Mexico,Clothing,Sunday,FALSE,2022,1,9,Winter,Women's
Spearsland,56183269,7,4280.29,0,108,Mexico,Clothing,Saturday,FALSE,2023,4,29,Spring,Men's
Spearsland,71215150,6,4861.86,0,87,Micronesia,Clothing,Thursday,FALSE,2022,3,10,Spring,Kids
Spearsland,93691949,6,3114.54,0,0,Micronesia,Clothing,Sunday,FALSE,2023,10,29,Fall,Men's
Spearsland,56183269,6,2935.06,20,44,Micronesia,Clothing,Wednesday,FALSE,2023,7,12,Summer,Women's
Spearsland,8914811,7,1879.42,10,0,Micronesia,Clothing,Saturday,FALSE,2022,10,15,Fall,Women's
Spearsland,18794205,2,1374.78,0,24,Micronesia,Clothing,Tuesday,FALSE,2022,10,11,Fall,Women's
Spearsland,93691949,4,2076.36,0,0,Micronesia,Clothing,Thursday,FALSE,2022,3,31,Spring,Women's
Spearsland,71215150,5,4051.55,0,0,Micronesia,Clothing,Tuesday,FALSE,2023,8,15,Summer,Kids
Spearsland,56183269,7,4280.29,0,0,Micronesia,Clothing,Thursday,FALSE,2022,1,6,Winter,Men's
Spearsland,29925957,3,1847.19,0,43,Micronesia,Clothing,Sunday,FALSE,2023,1,22,Winter,Women's
Spearsland,18794205,6,4124.34,0,0,Micronesia,Clothing,Tuesday,FALSE,2023,4,11,Spring,Women's
Spearsland,71215150,6,4375.67,10,0,Micronesia,Clothing,Friday,FALSE,2022,5,20,Spring,Men's
Spearsland,18794205,10,6873.9,0,0,Micronesia,Clothing,Saturday,FALSE,2023,4,1,Spring,Kids
Spearsland,18794205,12,8248.68,0,0,Micronesia,Clothing,Wednesday,FALSE,2023,5,3,Spring,Women's
Spearsland,73978756,9,1480.14,0,0,Micronesia,Clothing,Tuesday,FALSE,2023,9,26,Fall,Kids
Spearsland,24102292,9,8544.6,0,0,Micronesia,Clothing,Thursday,FALSE,2022,6,9,Summer,Men's
Spearsland,18794205,5,3436.95,0,0,Micronesia,Clothing,Friday,FALSE,2023,2,3,Winter,Kids
Spearsland,56183269,5,3057.35,0,61,Micronesia,Clothing,Tuesday,FALSE,2022,10,4,Fall,Women's
Spearsland,22928719,7,915.74,0,0,Micronesia,Clothing,Friday,FALSE,2023,11,10,Fall,Kids
Spearsland,93691949,5,2595.45,0,0,Micronesia,Clothing,Monday,FALSE,2023,12,11,Winter,Men's
Spearsland,22928719,9,1177.38,0,0,Micronesia,Clothing,Friday,FALSE,2023,4,28,Spring,Women's
Spearsland,18794205,9,6186.51,0,139,Micronesia,Clothing,Sunday,FALSE,2023,9,10,Fall,Men's
Spearsland,22928719,2,261.64,0,0,Micronesia,Clothing,Thursday,FALSE,2023,11,30,Fall,Women's
Spearsland,29925957,4,2462.92,0,0,Micronesia,Clothing,Saturday,FALSE,2023,8,19,Summer,Women's
Spearsland,50239115,4,2000.92,0,0,Moldova,Clothing,Tuesday,FALSE,2022,1,11,Winter,Kids
Spearsland,56183269,3,1834.41,0,0,Moldova,Clothing,Wednesday,FALSE,2022,11,16,Fall,Women's
Spearsland,24102292,7,6645.8,0,0,Moldova,Clothing,Friday,FALSE,2023,10,6,Fall,Women's
Spearsland,22928719,6,784.92,0,18,Moldova,Clothing,Sunday,FALSE,2023,1,29,Winter,Women's
Spearsland,18794205,6,4124.34,0,0,Moldova,Clothing,Friday,FALSE,2022,11,11,Fall,Kids
Spearsland,73978756,1,164.46,0,132,Moldova,Clothing,Saturday,FALSE,2022,4,2,Spring,Kids
Spearsland,8914811,11,3281.52,0,0,Moldova,Clothing,Wednesday,FALSE,2022,7,20,Summer,Men's
Spearsland,8914811,3,894.96,0,0,Moldova,Clothing,Monday,FALSE,2022,10,24,Fall,Men's
Spearsland,56183269,10,6114.7,0,0,Moldova,Clothing,Friday,FALSE,2023,6,23,Summer,Women's
Spearsland,71215150,6,4861.86,0,0,Moldova,Clothing,Sunday,FALSE,2023,2,12,Winter,Men's
Spearsland,22928719,4,523.28,0,0,Moldova,Clothing,Wednesday,FALSE,2022,6,1,Summer,Women's
Spearsland,8914811,10,2983.2,0,0,Moldova,Clothing,Tuesday,FALSE,2023,5,9,Spring,Women's
Spearsland,18794205,1,687.39,0,44,Moldova,Clothing,Monday,FALSE,2023,12,11,Winter,Women's
Spearsland,18794205,3,2062.17,0,0,Moldova,Clothing,Saturday,FALSE,2023,2,25,Winter,Women's
Spearsland,71215150,3,2430.93,0,160,Moldova,Clothing,Friday,FALSE,2023,11,17,Fall,Kids
Spearsland,24102292,1,949.4,0,0,Moldova,Clothing,Saturday,FALSE,2022,4,2,Spring,Women's
Spearsland,73978756,6,986.76,0,0,Moldova,Clothing,Monday,FALSE,2022,5,16,Spring,Kids
Spearsland,18794205,5,3265.1,5,85,Moldova,Clothing,Thursday,FALSE,2022,1,6,Winter,Women's
Spearsland,56183269,8,4891.76,0,0,Moldova,Clothing,Wednesday,FALSE,2023,1,18,Winter,Men's
Spearsland,8914811,3,894.96,0,0,Moldova,Clothing,Friday,FALSE,2023,7,28,Summer,Women's
Spearsland,93691949,6,3114.54,0,0,Moldova,Clothing,Monday,FALSE,2023,5,22,Spring,Men's
Spearsland,56183269,2,1222.94,0,0,Moldova,Clothing,Tuesday,FALSE,2023,9,5,Fall,Kids
Spearsland,29925957,6,3694.38,0,0,Moldova,Clothing,Thursday,FALSE,2022,3,17,Spring,Women's
Spearsland,22928719,1,130.82,0,183,Moldova,Clothing,Friday,FALSE,2023,7,21,Summer,Kids
Spearsland,18794205,3,2062.17,0,136,Moldova,Clothing,Sunday,FALSE,2022,5,8,Spring,Women's
Spearsland,22928719,3,392.46,0,145,Moldova,Clothing,Sunday,FALSE,2022,6,5,Summer,Kids
Spearsland,22928719,15,1962.3,0,0,Monaco,Clothing,Monday,FALSE,2023,6,19,Summer,Women's
Spearsland,93691949,0,0,0,116,Monaco,Clothing,Sunday,FALSE,2022,9,4,Fall,Men's
Spearsland,29925957,6,3694.38,0,0,Monaco,Clothing,Wednesday,FALSE,2023,11,29,Fall,Women's
Spearsland,93691949,1,519.09,0,142,Monaco,Clothing,Friday,FALSE,2022,4,8,Spring,Women's
Spearsland,18794205,13,8042.46,10,0,Monaco,Clothing,Monday,FALSE,2022,6,20,Summer,Kids
Spearsland,71215150,15,12154.65,0,0,Monaco,Clothing,Sunday,FALSE,2022,8,14,Summer,Women's
Spearsland,29925957,3,1847.19,0,66,Monaco,Clothing,Wednesday,FALSE,2023,4,19,Spring,Women's
Spearsland,73978756,9,1480.14,0,0,Monaco,Clothing,Saturday,FALSE,2022,9,3,Fall,Kids
Spearsland,71215150,6,4132.58,15,0,Monaco,Clothing,Saturday,FALSE,2022,11,26,Fall,Kids
Spearsland,24102292,6,5696.4,0,0,Monaco,Clothing,Wednesday,FALSE,2023,5,24,Spring,Kids
Spearsland,29925957,2,1231.46,0,0,Monaco,Clothing,Friday,FALSE,2022,1,14,Winter,Men's
Spearsland,8914811,4,1133.62,5,180,Monaco,Clothing,Sunday,FALSE,2022,12,11,Winter,Women's
Spearsland,71215150,9,7292.79,0,0,Monaco,Clothing,Sunday,FALSE,2023,5,28,Spring,Men's
Spearsland,73978756,4,657.84,0,0,Monaco,Clothing,Friday,FALSE,2022,6,17,Summer,Women's
Spearsland,24102292,8,7595.2,0,0,Monaco,Clothing,Wednesday,FALSE,2022,1,12,Winter,Women's
Spearsland,22928719,2,248.56,5,36,Monaco,Clothing,Saturday,FALSE,2023,1,14,Winter,Men's
Spearsland,56183269,5,3057.35,0,0,Monaco,Clothing,Tuesday,FALSE,2023,1,10,Winter,Men's
Spearsland,18794205,12,7423.81,10,0,Monaco,Clothing,Friday,FALSE,2022,6,17,Summer,Kids
Spearsland,93691949,3,1401.54,10,0,Monaco,Clothing,Sunday,FALSE,2023,9,10,Fall,Men's
Spearsland,18794205,3,2062.17,0,0,Monaco,Clothing,Monday,FALSE,2023,10,16,Fall,Women's
Spearsland,71215150,10,6482.48,20,185,Monaco,Clothing,Thursday,FALSE,2022,8,4,Summer,Women's
Spearsland,24102292,6,5696.4,0,0,Monaco,Clothing,Thursday,FALSE,2023,2,23,Winter,Women's
Spearsland,22928719,6,784.92,0,0,Monaco,Clothing,Monday,FALSE,2023,5,15,Spring,Kids
Spearsland,22928719,7,915.74,0,188,Monaco,Clothing,Thursday,FALSE,2022,7,28,Summer,Women's
Spearsland,18794205,2,1374.78,0,123,Monaco,Clothing,Thursday,FALSE,2022,2,10,Winter,Kids
Spearsland,71215150,6,4861.86,0,138,Monaco,Clothing,Tuesday,FALSE,2023,5,23,Spring,Women's
Spearsland,71215150,4,3241.24,0,0,Monaco,Clothing,Thursday,FALSE,2022,11,10,Fall,Women's
Spearsland,24102292,9,8544.6,0,93,Monaco,Clothing,Tuesday,FALSE,2023,10,17,Fall,Kids
Spearsland,50239115,5,2501.15,0,0,Mongolia,Clothing,Thursday,FALSE,2022,1,20,Winter,Kids
Spearsland,8914811,3,894.96,0,0,Mongolia,Clothing,Thursday,FALSE,2023,8,24,Summer,Kids
Spearsland,24102292,8,7215.44,5,188,Mongolia,Clothing,Friday,TRUE,2023,11,24,Fall,Kids
Spearsland,56183269,8,4891.76,0,0,Mongolia,Clothing,Thursday,FALSE,2023,1,5,Winter,Kids
Spearsland,71215150,7,5672.17,0,0,Mongolia,Clothing,Saturday,FALSE,2023,7,29,Summer,Kids
Spearsland,71215150,9,7292.79,0,0,Mongolia,Clothing,Sunday,FALSE,2023,7,23,Summer,Women's
Spearsland,8914811,1,268.49,10,0,Mongolia,Clothing,Saturday,FALSE,2022,2,26,Winter,Kids
Spearsland,93691949,13,6748.17,0,9,Mongolia,Clothing,Thursday,FALSE,2022,6,2,Summer,Women's
Spearsland,56183269,2,1039.5,15,0,Mongolia,Clothing,Monday,FALSE,2022,1,31,Winter,Kids
Spearsland,8914811,3,894.96,0,0,Mongolia,Clothing,Monday,FALSE,2022,9,12,Fall,Men's
Spearsland,18794205,3,2062.17,0,20,Mongolia,Clothing,Saturday,FALSE,2023,12,9,Winter,Kids
Spearsland,22928719,10,1308.2,0,0,Mongolia,Clothing,Saturday,FALSE,2023,6,10,Summer,Men's
Spearsland,8914811,5,1491.6,0,50,Mongolia,Clothing,Monday,FALSE,2023,1,23,Winter,Kids
Spearsland,56183269,1,489.18,20,0,Mongolia,Clothing,Wednesday,FALSE,2023,9,6,Fall,Men's
Spearsland,24102292,6,5696.4,0,0,Mongolia,Clothing,Saturday,FALSE,2023,3,25,Spring,Women's
Spearsland,29925957,2,1231.46,0,0,Mongolia,Clothing,Saturday,FALSE,2023,12,2,Winter,Men's
Spearsland,56183269,1,611.47,0,181,Mongolia,Clothing,Sunday,FALSE,2022,9,11,Fall,Men's
Spearsland,56183269,2,1039.5,15,0,Mongolia,Clothing,Wednesday,FALSE,2023,3,22,Spring,Women's
Spearsland,93691949,6,3114.54,0,0,Mongolia,Clothing,Thursday,FALSE,2023,9,28,Fall,Kids
Spearsland,56183269,6,3118.5,15,97,Mongolia,Clothing,Monday,FALSE,2023,11,6,Fall,Women's
Spearsland,29925957,3,1847.19,0,124,Mongolia,Clothing,Monday,FALSE,2023,9,25,Fall,Men's
Spearsland,93691949,2,830.54,20,0,Mongolia,Clothing,Monday,FALSE,2022,12,12,Winter,Kids
Spearsland,29925957,4,2462.92,0,65,Mongolia,Clothing,Tuesday,FALSE,2022,4,26,Spring,Women's
Spearsland,8914811,10,2983.2,0,0,Mongolia,Clothing,Thursday,FALSE,2022,6,16,Summer,Women's
Spearsland,71215150,4,3241.24,0,0,Mongolia,Clothing,Thursday,FALSE,2023,1,26,Winter,Men's
Spearsland,8914811,6,1789.92,0,133,Montenegro,Clothing,Friday,FALSE,2022,2,11,Winter,Women's
Spearsland,22928719,9,1177.38,0,155,Montenegro,Clothing,Sunday,FALSE,2022,2,6,Winter,Kids
Spearsland,71215150,5,4051.55,0,161,Montenegro,Clothing,Saturday,FALSE,2023,5,6,Spring,Women's
Spearsland,56183269,1,611.47,0,0,Montenegro,Clothing,Monday,FALSE,2023,4,3,Spring,Men's
Spearsland,18794205,1,687.39,0,0,Montenegro,Clothing,Friday,FALSE,2022,11,25,Fall,Kids
Spearsland,22928719,7,915.74,0,48,Montenegro,Clothing,Monday,FALSE,2023,9,11,Fall,Women's
Spearsland,18794205,7,4811.73,0,0,Montenegro,Clothing,Monday,FALSE,2023,4,3,Spring,Women's
Spearsland,24102292,4,3797.6,0,129,Montenegro,Clothing,Tuesday,FALSE,2023,11,21,Fall,Women's
Spearsland,18794205,7,4811.73,0,0,Montenegro,Clothing,Sunday,FALSE,2022,11,6,Fall,Women's
Spearsland,29925957,4,2462.92,0,151,Montenegro,Clothing,Tuesday,FALSE,2022,2,15,Winter,Kids
Spearsland,22928719,3,392.46,0,62,Montenegro,Clothing,Wednesday,FALSE,2023,10,4,Fall,Women's
Spearsland,73978756,3,493.38,0,96,Montenegro,Clothing,Tuesday,FALSE,2022,12,6,Winter,Men's
Spearsland,8914811,2,596.64,0,0,Montenegro,Clothing,Thursday,FALSE,2023,11,16,Fall,Men's
Spearsland,8914811,3,894.96,0,29,Montenegro,Clothing,Wednesday,FALSE,2023,3,8,Spring,Kids
Spearsland,56183269,2,1222.94,0,0,Montenegro,Clothing,Wednesday,FALSE,2023,12,13,Winter,Kids
Spearsland,73978756,2,296.03,10,0,Montenegro,Clothing,Wednesday,FALSE,2022,11,2,Fall,Women's
Spearsland,8914811,14,4176.48,0,17,Montenegro,Clothing,Sunday,FALSE,2023,4,23,Spring,Kids
Spearsland,93691949,3,1557.27,0,131,Montenegro,Clothing,Monday,FALSE,2023,10,2,Fall,Women's
Spearsland,18794205,7,4811.73,0,43,Montenegro,Clothing,Monday,FALSE,2023,2,27,Winter,Men's
Spearsland,22928719,3,392.46,0,8,Montenegro,Clothing,Thursday,FALSE,2022,6,16,Summer,Women's
Spearsland,73978756,0,0,0,187,Montenegro,Clothing,Tuesday,FALSE,2022,10,11,Fall,Men's
Spearsland,29925957,4,2462.92,0,0,Montenegro,Clothing,Monday,FALSE,2022,6,6,Summer,Kids
Spearsland,56183269,3,1834.41,0,0,Montenegro,Clothing,Friday,FALSE,2023,1,20,Winter,Men's
Spearsland,93691949,4,2076.36,0,101,Montenegro,Clothing,Wednesday,FALSE,2022,10,12,Fall,Men's
Spearsland,22928719,12,1569.84,0,0,Montenegro,Clothing,Wednesday,FALSE,2022,3,16,Spring,Kids
Spearsland,8914811,9,2684.88,0,0,Montenegro,Clothing,Monday,FALSE,2023,6,5,Summer,Women's
Spearsland,71215150,7,5672.17,0,0,Montenegro,Clothing,Friday,FALSE,2022,8,26,Summer,Women's
Spearsland,56183269,14,8560.58,0,0,Montenegro,Clothing,Sunday,FALSE,2023,7,2,Summer,Kids
Spearsland,18794205,4,2749.56,0,185,Montenegro,Clothing,Tuesday,FALSE,2023,10,31,Fall,Women's
Spearsland,8914811,4,1193.28,0,0,Montenegro,Clothing,Friday,FALSE,2022,5,20,Spring,Women's
Spearsland,29925957,10,6157.3,0,0,Montserrat,Clothing,Tuesday,FALSE,2022,5,3,Spring,Kids
Spearsland,8914811,6,1789.92,0,97,Montserrat,Clothing,Sunday,FALSE,2023,3,19,Spring,Men's
Spearsland,18794205,12,7011.38,15,0,Montserrat,Clothing,Thursday,FALSE,2023,6,1,Summer,Women's
Spearsland,22928719,9,941.9,20,0,Montserrat,Clothing,Wednesday,FALSE,2023,4,5,Spring,Women's
Spearsland,71215150,7,5672.17,0,36,Montserrat,Clothing,Saturday,FALSE,2023,9,30,Fall,Kids
Spearsland,73978756,11,1809.06,0,45,Montserrat,Clothing,Sunday,FALSE,2023,12,24,Winter,Men's
Spearsland,56183269,3,1834.41,0,0,Montserrat,Clothing,Friday,FALSE,2022,1,28,Winter,Kids
Spearsland,56183269,10,5503.23,10,96,Montserrat,Clothing,Saturday,FALSE,2022,4,2,Spring,Women's
Spearsland,93691949,9,4671.81,0,117,Montserrat,Clothing,Monday,FALSE,2023,7,10,Summer,Women's
Spearsland,8914811,2,507.14,15,0,Montserrat,Clothing,Monday,FALSE,2023,11,6,Fall,Men's
Spearsland,73978756,9,1480.14,0,74,Montserrat,Clothing,Wednesday,FALSE,2023,5,17,Spring,Men's
Spearsland,56183269,7,4280.29,0,0,Montserrat,Clothing,Tuesday,FALSE,2022,5,3,Spring,Women's
Spearsland,71215150,7,5672.17,0,0,Montserrat,Clothing,Thursday,FALSE,2022,5,5,Spring,Men's
Spearsland,24102292,9,8544.6,0,29,Montserrat,Clothing,Wednesday,FALSE,2022,4,27,Spring,Women's
Spearsland,8914811,5,1491.6,0,0,Montserrat,Clothing,Sunday,FALSE,2022,11,20,Fall,Kids
Spearsland,56183269,6,3118.5,15,145,Montserrat,Clothing,Friday,FALSE,2023,4,28,Spring,Kids
Spearsland,24102292,9,8544.6,0,0,Montserrat,Clothing,Friday,FALSE,2023,7,21,Summer,Kids
Spearsland,24102292,2,1898.8,0,0,Montserrat,Clothing,Monday,FALSE,2022,11,7,Fall,Kids
Spearsland,8914811,6,1789.92,0,32,Montserrat,Clothing,Sunday,FALSE,2022,2,6,Winter,Women's
Spearsland,24102292,6,4557.12,20,21,Montserrat,Clothing,Thursday,FALSE,2023,11,30,Fall,Kids
Spearsland,73978756,9,1480.14,0,0,Montserrat,Clothing,Saturday,FALSE,2023,4,1,Spring,Men's
Spearsland,73978756,2,328.92,0,0,Montserrat,Clothing,Wednesday,FALSE,2022,3,2,Spring,Kids
Spearsland,24102292,4,3797.6,0,194,Montserrat,Clothing,Thursday,FALSE,2023,11,16,Fall,Women's
Spearsland,56183269,11,6726.17,0,0,Montserrat,Clothing,Saturday,FALSE,2022,2,12,Winter,Women's
Spearsland,56183269,3,1834.41,0,0,Montserrat,Clothing,Saturday,FALSE,2023,8,19,Summer,Women's
Spearsland,22928719,13,1700.66,0,0,Montserrat,Clothing,Thursday,FALSE,2023,5,4,Spring,Kids
Spearsland,24102292,9,8544.6,0,83,Montserrat,Clothing,Monday,FALSE,2022,8,8,Summer,Women's
Spearsland,8914811,3,894.96,0,0,Montserrat,Clothing,Tuesday,FALSE,2023,11,7,Fall,Women's
Spearsland,22928719,6,667.18,15,0,Morocco,Clothing,Monday,FALSE,2022,12,19,Winter,Kids
Spearsland,93691949,21,10355.85,5,137,Morocco,Clothing,Monday,FALSE,2023,6,12,Summer,Men's
Spearsland,71215150,4,3241.24,0,187,Morocco,Clothing,Sunday,FALSE,2023,12,24,Winter,Kids
Spearsland,8914811,6,1789.92,0,0,Morocco,Clothing,Friday,FALSE,2023,1,27,Winter,Kids
Spearsland,73978756,0,0,0,90,Morocco,Clothing,Wednesday,FALSE,2023,11,1,Fall,Women's
Spearsland,56183269,6,3668.82,0,0,Morocco,Clothing,Friday,FALSE,2022,12,30,Winter,Men's
Spearsland,29925957,11,6773.03,0,0,Morocco,Clothing,Sunday,FALSE,2022,2,6,Winter,Women's
Spearsland,73978756,6,986.76,0,0,Morocco,Clothing,Tuesday,FALSE,2023,12,12,Winter,Women's
Spearsland,73978756,5,822.3,0,0,Morocco,Clothing,Sunday,FALSE,2023,3,19,Spring,Men's
Spearsland,24102292,5,4747,0,166,Morocco,Clothing,Thursday,FALSE,2022,3,24,Spring,Women's
Spearsland,18794205,2,1374.78,0,92,Morocco,Clothing,Monday,FALSE,2022,7,18,Summer,Women's
Spearsland,24102292,6,4557.12,20,0,Morocco,Clothing,Friday,FALSE,2022,2,11,Winter,Women's
Spearsland,73978756,1,164.46,0,0,Morocco,Clothing,Monday,FALSE,2022,10,31,Fall,Men's
Spearsland,8914811,4,1193.28,0,0,Morocco,Clothing,Friday,FALSE,2023,1,6,Winter,Men's
Spearsland,71215150,3,2430.93,0,85,Morocco,Clothing,Wednesday,FALSE,2022,1,12,Winter,Women's
Spearsland,71215150,5,4051.55,0,174,Morocco,Clothing,Wednesday,FALSE,2023,11,22,Fall,Women's
Spearsland,71215150,10,8103.1,0,95,Morocco,Clothing,Friday,FALSE,2023,6,23,Summer,Women's
Spearsland,93691949,7,3633.63,0,0,Morocco,Clothing,Tuesday,FALSE,2023,9,12,Fall,Men's
Spearsland,73978756,6,986.76,0,0,Morocco,Clothing,Saturday,FALSE,2023,3,25,Spring,Women's
Spearsland,73978756,5,822.3,0,0,Morocco,Clothing,Sunday,FALSE,2023,1,15,Winter,Kids
Spearsland,8914811,5,1491.6,0,116,Morocco,Clothing,Tuesday,FALSE,2023,3,28,Spring,Kids
Spearsland,8914811,9,2684.88,0,0,Morocco,Clothing,Thursday,FALSE,2023,1,26,Winter,Kids
Spearsland,73978756,3,493.38,0,5,Morocco,Clothing,Monday,FALSE,2023,12,4,Winter,Kids
Spearsland,56183269,2,1222.94,0,0,Morocco,Clothing,Tuesday,FALSE,2023,11,28,Fall,Women's
Spearsland,8914811,10,2983.2,0,0,Morocco,Clothing,Saturday,FALSE,2022,8,13,Summer,Kids
Spearsland,71215150,3,2309.38,5,0,Morocco,Clothing,Tuesday,FALSE,2022,2,22,Winter,Women's
Spearsland,18794205,12,8248.68,0,90,Morocco,Clothing,Sunday,FALSE,2022,5,15,Spring,Women's
Spearsland,29925957,5,3078.65,0,147,Morocco,Clothing,Wednesday,FALSE,2023,1,11,Winter,Kids
Spearsland,29925957,2,1231.46,0,35,Morocco,Clothing,Monday,FALSE,2022,10,3,Fall,Women's
Spearsland,22928719,6,784.92,0,0,Morocco,Clothing,Thursday,FALSE,2022,12,22,Winter,Women's
Spearsland,71215150,9,6198.87,15,0,Morocco,Clothing,Monday,FALSE,2022,2,14,Winter,Women's
Spearsland,8914811,3,894.96,0,198,Morocco,Clothing,Thursday,FALSE,2022,10,20,Fall,Women's
Spearsland,24102292,5,4747,0,0,Morocco,Clothing,Saturday,FALSE,2022,6,25,Summer,Men's
Spearsland,93691949,3,1557.27,0,50,Mozambique,Clothing,Wednesday,FALSE,2022,1,5,Winter,Men's
Spearsland,71215150,9,7292.79,0,0,Mozambique,Clothing,Saturday,FALSE,2022,3,26,Spring,Women's
Spearsland,93691949,4,2076.36,0,145,Mozambique,Clothing,Sunday,FALSE,2023,12,17,Winter,Kids
Spearsland,93691949,7,3633.63,0,42,Mozambique,Clothing,Wednesday,FALSE,2023,9,27,Fall,Kids
Spearsland,93691949,3,1557.27,0,107,Mozambique,Clothing,Friday,FALSE,2022,9,23,Fall,Kids
Spearsland,24102292,8,7595.2,0,97,Mozambique,Clothing,Monday,FALSE,2022,12,19,Winter,Kids
Spearsland,93691949,4,2076.36,0,0,Mozambique,Clothing,Wednesday,FALSE,2023,1,11,Winter,Men's
Spearsland,24102292,6,5696.4,0,0,Mozambique,Clothing,Tuesday,FALSE,2022,9,13,Fall,Men's
Spearsland,22928719,10,1308.2,0,146,Mozambique,Clothing,Saturday,FALSE,2023,9,16,Fall,Women's
Spearsland,93691949,10,4412.26,15,0,Mozambique,Clothing,Monday,FALSE,2022,7,25,Summer,Women's
Spearsland,50239115,3,1425.66,5,190,Mozambique,Clothing,Saturday,FALSE,2022,1,29,Winter,Kids
Spearsland,93691949,6,3114.54,0,88,Mozambique,Clothing,Friday,FALSE,2022,6,10,Summer,Women's
Spearsland,71215150,7,5672.17,0,0,Mozambique,Clothing,Tuesday,FALSE,2023,4,11,Spring,Women's
Spearsland,73978756,3,493.38,0,0,Mozambique,Clothing,Friday,FALSE,2023,1,13,Winter,Women's
Spearsland,71215150,12,9723.72,0,101,Mozambique,Clothing,Saturday,FALSE,2023,9,16,Fall,Men's
Spearsland,93691949,7,3633.63,0,0,Mozambique,Clothing,Friday,FALSE,2023,7,14,Summer,Kids
Spearsland,73978756,6,986.76,0,0,Mozambique,Clothing,Wednesday,FALSE,2023,7,12,Summer,Kids
Spearsland,73978756,6,986.76,0,0,Mozambique,Clothing,Wednesday,FALSE,2023,10,25,Fall,Women's
Spearsland,73978756,7,1151.22,0,159,Mozambique,Clothing,Monday,FALSE,2023,9,4,Fall,Women's
Spearsland,18794205,2,1374.78,0,128,Mozambique,Clothing,Friday,FALSE,2022,11,4,Fall,Women's
Spearsland,24102292,2,1708.92,10,25,Mozambique,Clothing,Wednesday,FALSE,2022,11,30,Fall,Women's
Spearsland,56183269,7,3852.26,10,0,Mozambique,Clothing,Saturday,FALSE,2023,2,18,Winter,Women's
Spearsland,71215150,7,5672.17,0,0,Mozambique,Clothing,Sunday,FALSE,2022,3,6,Spring,Women's
Spearsland,56183269,7,3638.25,15,61,Mozambique,Clothing,Tuesday,FALSE,2022,8,2,Summer,Kids
Spearsland,93691949,3,1557.27,0,0,Mozambique,Clothing,Thursday,FALSE,2022,6,9,Summer,Kids
Spearsland,56183269,4,2445.88,0,29,Mozambique,Clothing,Sunday,FALSE,2022,11,13,Fall,Women's
Spearsland,22928719,5,523.28,20,160,Mozambique,Clothing,Friday,FALSE,2022,2,11,Winter,Kids
Spearsland,93691949,7,3633.63,0,0,Mozambique,Clothing,Monday,FALSE,2023,4,10,Spring,Kids
Spearsland,71215150,7,5672.17,0,0,Myanmar,Clothing,Monday,FALSE,2022,9,19,Fall,Women's
Spearsland,93691949,4,2076.36,0,0,Myanmar,Clothing,Wednesday,FALSE,2022,12,14,Winter,Women's
Spearsland,8914811,7,1879.42,10,89,Myanmar,Clothing,Sunday,FALSE,2022,5,8,Spring,Women's
Spearsland,29925957,7,4310.11,0,179,Myanmar,Clothing,Thursday,FALSE,2022,7,28,Summer,Women's
Spearsland,56183269,7,4280.29,0,90,Myanmar,Clothing,Saturday,FALSE,2022,9,24,Fall,Women's
Spearsland,8914811,4,1193.28,0,68,Myanmar,Clothing,Friday,FALSE,2023,10,20,Fall,Women's
Spearsland,29925957,5,2770.79,10,108,Myanmar,Clothing,Monday,FALSE,2023,2,27,Winter,Women's
Spearsland,29925957,10,6157.3,0,47,Myanmar,Clothing,Sunday,FALSE,2023,6,11,Summer,Kids
Spearsland,73978756,5,822.3,0,0,Myanmar,Clothing,Sunday,FALSE,2023,11,12,Fall,Women's
Spearsland,50239115,9,4502.07,0,96,Myanmar,Clothing,Wednesday,FALSE,2022,1,5,Winter,Kids
Spearsland,22928719,9,1177.38,0,0,Myanmar,Clothing,Monday,FALSE,2023,10,23,Fall,Women's
Spearsland,24102292,7,6645.8,0,3,Myanmar,Clothing,Monday,FALSE,2023,2,13,Winter,Women's
Spearsland,73978756,5,822.3,0,157,Myanmar,Clothing,Friday,FALSE,2023,8,11,Summer,Women's
Spearsland,18794205,1,549.91,20,44,Myanmar,Clothing,Saturday,FALSE,2023,9,23,Fall,Kids
Spearsland,8914811,4,1014.29,15,170,Myanmar,Clothing,Monday,FALSE,2023,3,20,Spring,Men's
Spearsland,29925957,6,3509.66,5,0,Myanmar,Clothing,Saturday,FALSE,2022,7,16,Summer,Women's
